,TN,FP,TP,FN
1036,4528,0,167846,2559
1037,56442,3912,127294,9344
1038,2939,259,192714,1080
1039,51189,70,141584,4149
1040,25631,1990,159333,10038
1041,30769,46,161885,4292
1042,14293,11,157568,2548
1043,45219,561,148996,2216
1044,88339,1196,96261,2988
1045,98433,2254,72979,1780
1046,2080,32,192176,2704
1047,75198,23,120184,1587
1048,55118,688,131388,9798
1049,81521,129,110451,4891
1050,34299,3529,129243,6836
1051,87149,6868,77013,3903
1052,117444,3961,62080,13507
1053,13539,629,180898,1926
1054,40764,11,142254,13963
1055,46418,155,124915,3445
1056,7995,72,167050,1355
1057,97835,844,95172,3141
1058,14551,28,178809,3604
1059,84218,440,48023,64311
1060,35054,148,158477,3313
1061,60572,787,132541,3092
1062,89672,279,101614,5427
1063,193337,0,0,3655
1064,17891,14,176535,2552
1065,64092,3519,109319,20062
1066,111913,63,77818,7198
1067,109569,891,76884,3492
1068,95153,347,99799,1693
1069,39922,84,131816,2598
1070,69949,816,136280,3285
1071,1408,2,194038,1544
1072,127786,9,66621,2576
1073,140437,880,26785,6831
1074,196764,0,0,228
1075,21141,3492,161957,10402
1076,3815,4,220852,3101
1077,75758,1123,94413,5691
1078,111109,2215,78030,5638
1079,55929,1822,134737,4504
1080,79458,269,110107,3054
1081,45117,2822,127420,21633
1082,1308,145,195149,390
1083,67382,3055,108262,7007
1084,63702,667,104230,6334
1085,121355,2,70526,5109
1086,154959,272,72238,5433
1087,86107,429,85403,3507
1088,47781,474,140165,8572
1089,101609,1466,64394,3873
1090,32757,128,66288,3940
1091,39132,91,155528,2241
1092,98374,1345,87216,16726
1093,52052,186,121755,940
1094,118600,1,75140,3251
1095,10976,151,182446,3419
1096,51737,470,115291,7435
1097,14940,94,160124,2340
1098,13137,227,180040,3588
1099,83298,341,109731,3622
1100,29131,1607,163115,3139
1101,22092,635,238512,1930
1102,66632,792,110182,5022
1103,39377,38,220244,3510
1104,77397,47,108896,4496
1105,72855,336,97134,4608
1106,48566,1142,137583,9701
1107,103273,2160,82956,8603
1108,66766,2340,122458,5428
1109,42093,228,105602,5977
1110,137190,11,37737,4612
1111,83702,244,107167,5879
1112,13492,377,177952,5171
1113,13711,6,181009,2266
1114,24878,1097,166927,4090
1115,99605,350,67692,2156
1116,75812,203,82459,38518
1117,42684,4801,137481,2279
1118,26130,3,144993,3807
1119,59234,36,145888,3633
1120,34957,1,158297,3737
1121,58355,448,124955,13234
1122,71721,862,114277,10132
1123,55824,823,118761,2090
1124,29046,552,166563,831
1125,98121,6478,76382,16011
1126,99050,1545,95689,708
1127,1628,7,193726,1631
1128,28461,18,146733,2799
1129,126602,150,60974,9266
1130,31752,78,142505,1624
1131,54913,2220,115787,1500
1132,5571,16,146351,2988
1133,21238,119,173362,2273
1134,32982,22,161639,2349
1135,56734,730,128682,10846
1136,63422,121,129616,3833
1137,3127,0,205606,2623
1138,101904,55,70868,2106
1139,30383,774,171638,7535
1140,9470,32,212068,2098
1141,43319,3755,119984,3258
1142,23315,410,172355,912
1143,94261,8734,102391,10587
1144,35660,460,157358,3514
1145,23959,1031,155626,3038
1146,11975,8378,152395,2185
1147,7395,77,186170,3350
1148,62133,114,110733,1953
1149,49527,253,144444,2768
1150,56527,3058,111868,915
1151,40932,7,131616,2378
1152,14601,229,174035,8127
1153,127287,2528,50812,16365
1154,61388,324,128897,6383
1155,26365,72,165410,5145
1156,69219,4282,92934,9524
1157,112106,100,78992,5794
1158,4623,8,191226,1648
1159,95440,31,54331,2559
1160,61124,439,131313,4116
1161,163943,295,29126,3628
1162,63581,4783,117098,11530
1163,33536,16,160403,3037
1164,26891,0,0,148555
1165,69121,2426,94291,10634
1166,119793,666,63707,12826
1167,62239,125,131075,3553
1168,60073,0,110025,4835
1169,47572,7,123716,3638
1170,1727,784,189774,4707
1171,79617,348,173904,9300
1172,61405,0,0,113528
1173,9923,2,162761,2760
1174,56725,137,133957,6173
1175,8381,7,184810,3794
1176,29083,91,165177,2641
1177,52943,729,138552,4768
1178,48357,133,109433,19575
1179,99645,2782,88898,5667
1180,116514,3066,51522,20760
1181,89340,881,52501,32211
1182,41628,1630,147670,6064
1183,41246,265,152474,3007
1184,7172,8,187468,2344
1185,61473,626,132926,1967
1186,64379,943,118748,12922
1187,43157,10,60857,92968
1188,88961,230,93928,4639
1189,21233,238,172806,2715
1190,51419,110,120291,3113
1191,53897,733,113981,6322
1192,61796,1377,131639,2180
1193,194342,2650,0,0
1194,25688,0,141443,3185
1195,60193,270,130929,5600
1196,8351,313,132847,2129
1197,129196,1623,59468,6705
1198,124458,4329,74893,14858
1199,37857,119,156140,2876
1200,88371,1495,77681,3282
1201,76664,931,133582,2231
1202,145567,2234,73163,2191
1203,58723,2434,127870,7965
1204,39487,3122,87204,14340
1205,79648,3963,108408,4973
1206,22906,517,172782,787
1207,40334,64,68992,3983
1208,77862,905,116542,1683
1209,6812,250,184287,1539
1210,38680,2103,150911,8376
1211,74568,18,92290,8057
1212,12655,105,145839,5561
1213,93049,199,99772,3972
1214,2792,0,183912,1054
1215,58670,2936,128101,7285
1216,59670,1071,99698,15520
1217,14129,116,181524,1223
1218,33202,266,128442,5328
1219,85851,262,93390,3125
1220,45474,686,146295,4537
1221,28641,300,166062,1989
1222,82549,739,111917,1787
1223,115584,9111,66154,6143
1224,9078,1,212720,1869
1225,17870,27,153318,3718
1226,60861,53,122365,13713
1227,64260,96,103911,6666
1228,113857,122,81631,1382
1229,100535,1399,89424,5634
1230,67733,516,103097,4100
1231,22831,1757,137816,12529
1232,14096,520,184149,10539
1233,22208,163,172659,1962
1234,124497,396,49749,22350
1235,18595,3646,148023,4669
1236,75842,66,95240,3272
1237,29291,946,165154,1601
1238,43024,188,148142,5638
1239,41704,500,126863,4327
1240,47886,462,123754,5909
1241,77295,436,114404,4857
1242,15372,10,179363,2247
1243,7167,27,188352,1446
1244,95202,2,35372,66416
1245,2220,73,193163,1536
1246,138186,2862,63501,1164
1247,58270,363,111093,5207
1248,3481,7,169949,983
1249,36772,715,155980,3525
1250,6696,250,164860,3127
1251,50709,2970,125599,17714
1252,30401,513,163976,2102
1253,65010,286,128553,3143
1254,110148,954,74786,11104
1255,140197,191,52867,3737
1256,139619,3302,53148,923
1257,9640,688,179838,1183
1258,34140,67,141872,906
1259,106978,2206,76047,11761
1260,126775,1,68023,2193
1261,76319,2606,112203,5864
1262,50680,262,119844,4660
1263,37237,638,157902,1215
1264,52266,158,141455,3113
1265,55229,1498,114434,3259
1266,70066,148,97032,7174
1267,11314,534,182901,2243
1268,18997,344,176978,673
1269,46260,87,125635,2951
1270,24795,629,170395,1173
1271,6276,67,185449,4687
1272,41539,1734,141085,12634
1273,8962,22,183132,4876
1274,83285,797,92829,20081
1275,7155,29,188113,1182
1276,96457,413,89670,10452
1277,84467,22,85494,4950
1278,8001,37,165060,1835
1279,106669,2219,62712,3333
1280,3989,281,170181,482
1281,78236,81,94358,2258
1282,34140,1990,157714,2635
1283,81607,4825,107307,3253
1284,53948,437,118776,1772
1285,108509,261,60314,5336
1286,33316,303,161069,2304
1287,40027,219,92919,10475
1288,92046,17,85866,8803
1289,26958,524,149538,8686
1290,59331,2180,133798,1683
1291,13657,41,177807,5487
1292,59668,1810,132296,3218
1293,68663,3686,100512,2072
1294,4887,550,191146,409
1295,184361,1015,11282,334
1296,4714,3,168946,1783
1297,12409,307,171960,12316
1298,56596,135,66734,73527
1299,108702,172,85087,3031
1300,1911,0,177372,1293
1301,49670,153,141699,5983
1302,84491,1459,104166,6876
1303,109019,2756,69386,1467
1304,117162,107,76028,3695
1305,21728,66,140054,2825
1306,85611,3350,106979,1052
1307,111058,765,77832,5285
1308,521,21,195679,771
1309,106112,1618,84577,4685
1310,21660,209,144877,2031
1311,95255,7,97032,4698
1312,22251,43,173000,1698
1313,4212,11,190732,2037
1314,30126,147,163302,4956
1315,76249,6301,108652,5790
1316,53324,1824,137618,4226
1317,117164,1835,69158,8835
1318,131231,16,66345,3504
1319,1747,20,172303,863
1320,42211,3094,126027,2575
1321,14565,74,159592,1728
1322,83189,297,175042,4641
1323,4327,2,190615,2561
1324,267,0,174129,537
1325,74156,205,83260,2948
1326,5383,146,166378,2513
1327,110360,1007,33974,11637
1328,45986,617,147857,2532
1329,43893,89,140997,2779
1330,87474,666,107553,1299
1331,3314,269,192714,695
1332,75308,502,95810,1774
1333,9495,1281,162797,23419
1334,39059,266,176372,1815
1335,25517,26,145592,3285
1336,47329,953,143180,5530
1337,10972,432,184113,1475
1338,80026,273,91656,2978
1339,108593,2830,63217,22352
1340,0,0,147067,677
1341,5873,35,190339,745
1342,64438,277,126906,6397
1343,69307,734,124861,2090
1344,21043,378,174699,872
1345,72654,92,95739,6448
1346,8113,372,164886,1562
1347,70627,2250,93939,8117
1348,196903,0,0,89
1349,73462,186,95695,5590
1350,3950,561,168521,1901
1351,62162,824,107779,2629
1352,60286,1047,131119,4540
1353,6861,108,188681,1342
1354,66894,107,122802,7189
1355,75611,5682,82137,11503
1356,366,0,196421,205
1357,122415,2918,136950,886
1358,23629,206,170476,2681
1359,50978,58,142842,3114
1360,96776,447,62856,36913
1361,43318,76,144151,4317
1362,9057,529,181147,6259
1363,78903,1175,68455,26400
1364,662,0,172882,1902
1365,168044,1722,24751,2475
1366,7217,577,195598,1295
1367,18062,336,153043,21960
1368,25693,62,167120,3091
1369,20129,1275,169224,6364
1370,28675,275,163576,4466
1371,85051,1731,100980,9230
1372,63793,150,109252,1738
1373,47419,3352,118869,27352
1374,13253,206,231137,618
1375,52089,99,141192,3612
1376,98177,1002,93332,4481
1377,26580,746,167422,2244
1378,97477,934,155057,3545
1379,15708,3686,153637,1902
1380,39010,2823,135115,14401
1381,88793,4144,99859,4196
1382,47256,1018,142926,5792
1383,70184,2358,86990,14888
1384,137724,137,55915,3216
1385,29990,425,164803,1774
1386,2001,242,191269,3480
1387,47267,747,119010,29968
1388,126904,1460,65636,2992
1389,130027,876,60244,5845
1390,8065,1153,181581,6193
1391,343,21,196248,380
1392,114786,1061,56903,3209
1393,102264,142,90093,4493
1394,8772,31,170832,941
1395,47160,760,139001,10071
1396,90468,57,104797,1670
1397,100989,882,89229,5892
1398,78565,3212,112881,2334
1399,62478,2357,104745,5353
1400,181516,40,12125,3311
1401,104894,2619,82050,7429
1402,30956,527,153593,1656
1403,19799,131,175531,1531
1404,22019,2926,156794,15253
1405,94008,3231,69147,30606
1406,14877,2541,172286,7288
1407,6479,1041,163379,4034
1408,53708,446,135911,6927
1409,12794,12,163818,1900
1410,5642,116,186801,4433
1411,49593,2724,117298,27377
1412,120440,268,63436,12848
1413,142478,1061,63392,5451
1414,94168,2963,97751,2110
1415,22808,672,149576,1877
1416,83260,1045,101898,10789
1417,39235,116,146126,11515
1418,1944,77,171341,1058
1419,39433,2438,148287,6834
1420,172635,1353,19591,3413
1421,45073,2440,138251,11228
1422,5134,11,190252,1595
1423,8702,2,129818,1014
1424,11312,134,126665,9633
1425,30817,1310,200564,30478
1426,22651,597,171745,1999
1427,48533,81,143067,5311
1428,23355,448,148290,2840
1429,17229,2662,175145,1956
1430,43668,135,142651,10538
1431,871,3316,180707,299
1432,28961,4194,162752,1085
1433,29777,1197,157081,8937
1434,28142,4014,131066,11711
1435,47762,386,143630,5214
1436,106442,30,61538,6923
1437,98380,6461,90547,1604
1438,15452,1114,178306,2120
1439,24313,1758,158466,12455
1440,65591,377,104739,4226
1441,9377,727,185912,976
1442,87133,6431,100478,2950
1443,162468,7582,26023,919
1444,167898,2378,35262,4792
1445,261,2,169040,3578
1446,86498,245,71499,25925
1447,93514,57,98302,5119
1448,163628,320,98117,1104
