,Label 0_f1-score,Label 0_precision,Label 0_recall,Label 0_support,Label 1_f1-score,Label 1_precision,Label 1_recall,Label 1_support,Label 2_f1-score,Label 2_precision,Label 2_recall,Label 2_support,Label 3_f1-score,Label 3_precision,Label 3_recall,Label 3_support,accuracy,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support,non_consensus_px,method,mu_unbalanced,mu_star_unbalanced,gamma_unbalanced,unbalanced_agents,std
76,0.9077515986187839,0.9194585023461538,0.8969357271132641,153.36666666666667,0.895877773178343,0.8933899038621165,0.8991217061139813,131.3,0.8947384896355312,0.8935089825098824,0.8965255566332565,130.13333333333333,0.8826093897191092,0.8759160042093181,0.8901637828321954,131.76666666666668,0.8957336077913954,0.8952443127879418,0.8955683482318677,0.8956866931731743,546.5666666666667,0.8957760602888292,0.8965925573128087,0.8957336077913954,546.5666666666667,546.5666666666667,Majority Voting,0.5,0.375,0.75,1,0.01
77,0.526907881025783,0.5534809216779397,0.5043073591458803,153.36666666666667,0.5025543361967114,0.4952288987636122,0.5112201762750447,131.3,0.49714631513294444,0.49057169784508137,0.5058382320711012,130.13333333333333,0.5030261858548175,0.4956660104940662,0.5122024924280615,131.76666666666668,0.5081135462536069,0.5074086795525641,0.5087368821951749,0.508392064980022,546.5666666666667,0.5082285510679305,0.5107244947037234,0.5081135462536069,546.5666666666667,546.5666666666667,Maximum Proposal,0.5,0.375,0.75,1,0.01
78,1.0,1.0,1.0,153.36666666666667,1.0,1.0,1.0,131.3,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.76666666666668,1.0,1.0,1.0,1.0,546.5666666666667,1.0,1.0,1.0,546.5666666666667,546.5666666666667,Mean Proposal,0.5,0.375,0.75,1,0.01
79,1.0,1.0,1.0,153.36666666666667,1.0,1.0,1.0,131.3,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.76666666666668,1.0,1.0,1.0,1.0,546.5666666666667,1.0,1.0,1.0,546.5666666666667,546.5666666666667,Negotiation - 3x3 Conv Entropy,0.5,0.375,0.75,1,0.01
80,1.0,1.0,1.0,153.36666666666667,1.0,1.0,1.0,131.3,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.76666666666668,1.0,1.0,1.0,1.0,546.5666666666667,1.0,1.0,1.0,546.5666666666667,546.5666666666667,Negotiation - 3x3 Conv Entropy (Mean-Weighted),0.5,0.375,0.75,1,0.01
81,1.0,1.0,1.0,153.36666666666667,1.0,1.0,1.0,131.3,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.76666666666668,1.0,1.0,1.0,1.0,546.5666666666667,1.0,1.0,1.0,546.5666666666667,546.5666666666667,Negotiation - 3x3 Conv Entropy (Weighted),0.5,0.375,0.75,1,0.01
82,1.0,1.0,1.0,153.36666666666667,1.0,1.0,1.0,131.3,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.76666666666668,1.0,1.0,1.0,1.0,546.5666666666667,1.0,1.0,1.0,546.5666666666667,546.5666666666667,Negotiation - 5x5 Conv Entropy,0.5,0.375,0.75,1,0.01
83,1.0,1.0,1.0,153.36666666666667,1.0,1.0,1.0,131.3,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.76666666666668,1.0,1.0,1.0,1.0,546.5666666666667,1.0,1.0,1.0,546.5666666666667,546.5666666666667,Negotiation - 5x5 Conv Entropy (Mean-Weighted),0.5,0.375,0.75,1,0.01
84,1.0,1.0,1.0,153.36666666666667,1.0,1.0,1.0,131.3,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.76666666666668,1.0,1.0,1.0,1.0,546.5666666666667,1.0,1.0,1.0,546.5666666666667,546.5666666666667,Negotiation - 5x5 Conv Entropy (Weighted),0.5,0.375,0.75,1,0.01
85,1.0,1.0,1.0,153.36666666666667,1.0,1.0,1.0,131.3,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.76666666666668,1.0,1.0,1.0,1.0,546.5666666666667,1.0,1.0,1.0,546.5666666666667,546.5666666666667,Negotiation - Mean Entropy,0.5,0.375,0.75,1,0.01
86,1.0,1.0,1.0,153.36666666666667,1.0,1.0,1.0,131.3,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.76666666666668,1.0,1.0,1.0,1.0,546.5666666666667,1.0,1.0,1.0,546.5666666666667,546.5666666666667,Negotiation - Mean Entropy (Mean-Weighted),0.5,0.375,0.75,1,0.01
87,1.0,1.0,1.0,153.36666666666667,1.0,1.0,1.0,131.3,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.76666666666668,1.0,1.0,1.0,1.0,546.5666666666667,1.0,1.0,1.0,546.5666666666667,546.5666666666667,Negotiation - Mean Entropy (Weighted),0.5,0.375,0.75,1,0.01
88,1.0,1.0,1.0,153.36666666666667,1.0,1.0,1.0,131.3,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.76666666666668,1.0,1.0,1.0,1.0,546.5666666666667,1.0,1.0,1.0,546.5666666666667,546.5666666666667,Negotiation - Pixelwise Entropy,0.5,0.375,0.75,1,0.01
89,1.0,1.0,1.0,153.36666666666667,1.0,1.0,1.0,131.3,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.76666666666668,1.0,1.0,1.0,1.0,546.5666666666667,1.0,1.0,1.0,546.5666666666667,546.5666666666667,Negotiation - Pixelwise Entropy (Mean-Weighted),0.5,0.375,0.75,1,0.01
90,1.0,1.0,1.0,153.36666666666667,1.0,1.0,1.0,131.3,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.76666666666668,1.0,1.0,1.0,1.0,546.5666666666667,1.0,1.0,1.0,546.5666666666667,546.5666666666667,Negotiation - Pixelwise Entropy (Weighted),0.5,0.375,0.75,1,0.01
91,1.0,1.0,1.0,153.36666666666667,1.0,1.0,1.0,131.3,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.76666666666668,1.0,1.0,1.0,1.0,546.5666666666667,1.0,1.0,1.0,546.5666666666667,546.5666666666667,Weighted Mean - 3x3 Conv Entropy,0.5,0.375,0.75,1,0.01
92,1.0,1.0,1.0,153.36666666666667,1.0,1.0,1.0,131.3,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.76666666666668,1.0,1.0,1.0,1.0,546.5666666666667,1.0,1.0,1.0,546.5666666666667,546.5666666666667,Weighted Mean - 5x5 Conv Entropy,0.5,0.375,0.75,1,0.01
93,1.0,1.0,1.0,153.36666666666667,1.0,1.0,1.0,131.3,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.76666666666668,1.0,1.0,1.0,1.0,546.5666666666667,1.0,1.0,1.0,546.5666666666667,546.5666666666667,Weighted Mean - Mean Entropy,0.5,0.375,0.75,1,0.01
94,1.0,1.0,1.0,153.36666666666667,1.0,1.0,1.0,131.3,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.76666666666668,1.0,1.0,1.0,1.0,546.5666666666667,1.0,1.0,1.0,546.5666666666667,546.5666666666667,Weighted Mean - Pixelwise Entropy,0.5,0.375,0.75,1,0.01
95,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,0.0,Skipped (Full Consensus),0.6,0.375,0.75,1,0.01
96,0.2530902151405417,0.27042047180287293,0.23828571428571432,175.0,0.2466859862125595,0.23967231599352748,0.25466666666666665,150.0,0.24428088919105892,0.23985768327960508,0.2491111111111111,150.0,0.24346367251156847,0.23912048949200898,0.2484444444444444,150.0,0.24725333333333335,0.24688019076393214,0.2472677401420036,0.24762698412698414,625.0,0.24712859173899654,0.2481938494084384,0.24725333333333335,625.0,625.0,Majority Voting,0.4,0.5,0.75,1,0.01
97,1.0,1.0,1.0,175.0,0.9995562913662004,0.9993377483443708,0.9997777777777778,150.0,0.9997777753086144,0.9997792494481236,0.9997777777777778,150.0,0.9997770345596433,1.0,0.9995555555555555,150.0,0.9997866666666667,0.9997777753086144,0.9997792494481236,0.9997777777777778,625.0,0.99978666429627,0.9997880794701987,0.9997866666666667,625.0,625.0,Maximum Proposal,0.4,0.5,0.75,1,0.01
98,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Mean Proposal,0.4,0.5,0.75,1,0.01
99,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy,0.4,0.5,0.75,1,0.01
100,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy (Mean-Weighted),0.4,0.5,0.75,1,0.01
101,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy (Weighted),0.4,0.5,0.75,1,0.01
102,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy,0.4,0.5,0.75,1,0.01
103,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy (Mean-Weighted),0.4,0.5,0.75,1,0.01
104,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy (Weighted),0.4,0.5,0.75,1,0.01
105,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy,0.4,0.5,0.75,1,0.01
106,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy (Mean-Weighted),0.4,0.5,0.75,1,0.01
107,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy (Weighted),0.4,0.5,0.75,1,0.01
108,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy,0.4,0.5,0.75,1,0.01
109,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy (Mean-Weighted),0.4,0.5,0.75,1,0.01
110,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy (Weighted),0.4,0.5,0.75,1,0.01
111,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 3x3 Conv Entropy,0.4,0.5,0.75,1,0.01
112,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 5x5 Conv Entropy,0.4,0.5,0.75,1,0.01
113,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Mean Entropy,0.4,0.5,0.75,1,0.01
114,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Pixelwise Entropy,0.4,0.5,0.75,1,0.01
115,0.8955761376998409,0.9005943750882288,0.8910525919657336,152.7,0.8832861718203127,0.8813982383244883,0.8859625394894388,131.83333333333334,0.8806546664627901,0.8814587909921501,0.8807265845992037,130.13333333333333,0.8884090261247074,0.8863312421185368,0.8909359281904786,131.1,0.8873844614408484,0.8869815005269128,0.887445661630851,0.8871694110612136,545.7666666666667,0.8873903679988798,0.8880425822793545,0.8873844614408484,545.7666666666667,545.7666666666667,Majority Voting,0.5,0.5,0.75,1,0.01
116,1.0,1.0,1.0,152.7,1.0,1.0,1.0,131.83333333333334,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.1,1.0,1.0,1.0,1.0,545.7666666666667,1.0,1.0,1.0,545.7666666666667,545.7666666666667,Maximum Proposal,0.5,0.5,0.75,1,0.01
117,1.0,1.0,1.0,152.7,1.0,1.0,1.0,131.83333333333334,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.1,1.0,1.0,1.0,1.0,545.7666666666667,1.0,1.0,1.0,545.7666666666667,545.7666666666667,Mean Proposal,0.5,0.5,0.75,1,0.01
118,1.0,1.0,1.0,152.7,1.0,1.0,1.0,131.83333333333334,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.1,1.0,1.0,1.0,1.0,545.7666666666667,1.0,1.0,1.0,545.7666666666667,545.7666666666667,Negotiation - 3x3 Conv Entropy,0.5,0.5,0.75,1,0.01
119,1.0,1.0,1.0,152.7,1.0,1.0,1.0,131.83333333333334,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.1,1.0,1.0,1.0,1.0,545.7666666666667,1.0,1.0,1.0,545.7666666666667,545.7666666666667,Negotiation - 3x3 Conv Entropy (Mean-Weighted),0.5,0.5,0.75,1,0.01
120,1.0,1.0,1.0,152.7,1.0,1.0,1.0,131.83333333333334,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.1,1.0,1.0,1.0,1.0,545.7666666666667,1.0,1.0,1.0,545.7666666666667,545.7666666666667,Negotiation - 3x3 Conv Entropy (Weighted),0.5,0.5,0.75,1,0.01
121,1.0,1.0,1.0,152.7,1.0,1.0,1.0,131.83333333333334,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.1,1.0,1.0,1.0,1.0,545.7666666666667,1.0,1.0,1.0,545.7666666666667,545.7666666666667,Negotiation - 5x5 Conv Entropy,0.5,0.5,0.75,1,0.01
122,1.0,1.0,1.0,152.7,1.0,1.0,1.0,131.83333333333334,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.1,1.0,1.0,1.0,1.0,545.7666666666667,1.0,1.0,1.0,545.7666666666667,545.7666666666667,Negotiation - 5x5 Conv Entropy (Mean-Weighted),0.5,0.5,0.75,1,0.01
123,1.0,1.0,1.0,152.7,1.0,1.0,1.0,131.83333333333334,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.1,1.0,1.0,1.0,1.0,545.7666666666667,1.0,1.0,1.0,545.7666666666667,545.7666666666667,Negotiation - 5x5 Conv Entropy (Weighted),0.5,0.5,0.75,1,0.01
124,1.0,1.0,1.0,152.7,1.0,1.0,1.0,131.83333333333334,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.1,1.0,1.0,1.0,1.0,545.7666666666667,1.0,1.0,1.0,545.7666666666667,545.7666666666667,Negotiation - Mean Entropy,0.5,0.5,0.75,1,0.01
125,1.0,1.0,1.0,152.7,1.0,1.0,1.0,131.83333333333334,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.1,1.0,1.0,1.0,1.0,545.7666666666667,1.0,1.0,1.0,545.7666666666667,545.7666666666667,Negotiation - Mean Entropy (Mean-Weighted),0.5,0.5,0.75,1,0.01
126,1.0,1.0,1.0,152.7,1.0,1.0,1.0,131.83333333333334,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.1,1.0,1.0,1.0,1.0,545.7666666666667,1.0,1.0,1.0,545.7666666666667,545.7666666666667,Negotiation - Mean Entropy (Weighted),0.5,0.5,0.75,1,0.01
127,1.0,1.0,1.0,152.7,1.0,1.0,1.0,131.83333333333334,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.1,1.0,1.0,1.0,1.0,545.7666666666667,1.0,1.0,1.0,545.7666666666667,545.7666666666667,Negotiation - Pixelwise Entropy,0.5,0.5,0.75,1,0.01
128,1.0,1.0,1.0,152.7,1.0,1.0,1.0,131.83333333333334,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.1,1.0,1.0,1.0,1.0,545.7666666666667,1.0,1.0,1.0,545.7666666666667,545.7666666666667,Negotiation - Pixelwise Entropy (Mean-Weighted),0.5,0.5,0.75,1,0.01
129,1.0,1.0,1.0,152.7,1.0,1.0,1.0,131.83333333333334,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.1,1.0,1.0,1.0,1.0,545.7666666666667,1.0,1.0,1.0,545.7666666666667,545.7666666666667,Negotiation - Pixelwise Entropy (Weighted),0.5,0.5,0.75,1,0.01
130,1.0,1.0,1.0,152.7,1.0,1.0,1.0,131.83333333333334,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.1,1.0,1.0,1.0,1.0,545.7666666666667,1.0,1.0,1.0,545.7666666666667,545.7666666666667,Weighted Mean - 3x3 Conv Entropy,0.5,0.5,0.75,1,0.01
131,1.0,1.0,1.0,152.7,1.0,1.0,1.0,131.83333333333334,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.1,1.0,1.0,1.0,1.0,545.7666666666667,1.0,1.0,1.0,545.7666666666667,545.7666666666667,Weighted Mean - 5x5 Conv Entropy,0.5,0.5,0.75,1,0.01
132,1.0,1.0,1.0,152.7,1.0,1.0,1.0,131.83333333333334,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.1,1.0,1.0,1.0,1.0,545.7666666666667,1.0,1.0,1.0,545.7666666666667,545.7666666666667,Weighted Mean - Mean Entropy,0.5,0.5,0.75,1,0.01
133,1.0,1.0,1.0,152.7,1.0,1.0,1.0,131.83333333333334,1.0,1.0,1.0,130.13333333333333,1.0,1.0,1.0,131.1,1.0,1.0,1.0,1.0,545.7666666666667,1.0,1.0,1.0,545.7666666666667,545.7666666666667,Weighted Mean - Pixelwise Entropy,0.5,0.5,0.75,1,0.01
134,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,0.0,Skipped (Full Consensus),0.6,0.5,0.75,1,0.01
135,0.25975129511059997,0.27293704914698835,0.24819047619047618,175.0,0.2469452630740313,0.2450949019615658,0.24955555555555556,150.0,0.24810136194435628,0.24362482047095996,0.2533333333333333,150.0,0.24572929959306947,0.2407652616764259,0.2513333333333333,150.0,0.25050666666666666,0.25013180493051423,0.250605508313985,0.2506031746031746,625.0,0.2505165845377177,0.25149876994730513,0.25050666666666666,625.0,625.0,Majority Voting,0.4,0.75,0.75,1,0.01
136,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Maximum Proposal,0.4,0.75,0.75,1,0.01
137,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Mean Proposal,0.4,0.75,0.75,1,0.01
138,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy,0.4,0.75,0.75,1,0.01
139,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy (Mean-Weighted),0.4,0.75,0.75,1,0.01
140,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 3x3 Conv Entropy (Weighted),0.4,0.75,0.75,1,0.01
141,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy,0.4,0.75,0.75,1,0.01
142,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy (Mean-Weighted),0.4,0.75,0.75,1,0.01
143,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - 5x5 Conv Entropy (Weighted),0.4,0.75,0.75,1,0.01
144,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy,0.4,0.75,0.75,1,0.01
145,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy (Mean-Weighted),0.4,0.75,0.75,1,0.01
146,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Mean Entropy (Weighted),0.4,0.75,0.75,1,0.01
147,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy,0.4,0.75,0.75,1,0.01
148,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy (Mean-Weighted),0.4,0.75,0.75,1,0.01
149,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Negotiation - Pixelwise Entropy (Weighted),0.4,0.75,0.75,1,0.01
150,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 3x3 Conv Entropy,0.4,0.75,0.75,1,0.01
151,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - 5x5 Conv Entropy,0.4,0.75,0.75,1,0.01
152,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Mean Entropy,0.4,0.75,0.75,1,0.01
153,1.0,1.0,1.0,175.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,150.0,1.0,1.0,1.0,1.0,625.0,1.0,1.0,1.0,625.0,625.0,Weighted Mean - Pixelwise Entropy,0.4,0.75,0.75,1,0.01
154,0.9009204101483209,0.9034006906372845,0.898982963652638,151.3,0.8894949206189867,0.8919878627670723,0.8875080860234953,131.73333333333332,0.8918280824037268,0.8930978420359774,0.8912400981359995,131.5,0.8905470713267855,0.8859870147610549,0.8955494615126693,131.13333333333333,0.8935066793691006,0.893197621124455,0.8936183525503473,0.8933201523312004,545.6666666666666,0.8935044949290776,0.8940444414328129,0.8935066793691006,545.6666666666666,545.6666666666666,Majority Voting,0.5,0.75,0.75,1,0.01
155,1.0,1.0,1.0,151.3,1.0,1.0,1.0,131.73333333333332,1.0,1.0,1.0,131.5,1.0,1.0,1.0,131.13333333333333,1.0,1.0,1.0,1.0,545.6666666666666,1.0,1.0,1.0,545.6666666666666,545.6666666666666,Maximum Proposal,0.5,0.75,0.75,1,0.01
156,1.0,1.0,1.0,151.3,1.0,1.0,1.0,131.73333333333332,1.0,1.0,1.0,131.5,1.0,1.0,1.0,131.13333333333333,1.0,1.0,1.0,1.0,545.6666666666666,1.0,1.0,1.0,545.6666666666666,545.6666666666666,Mean Proposal,0.5,0.75,0.75,1,0.01
157,1.0,1.0,1.0,151.3,1.0,1.0,1.0,131.73333333333332,1.0,1.0,1.0,131.5,1.0,1.0,1.0,131.13333333333333,1.0,1.0,1.0,1.0,545.6666666666666,1.0,1.0,1.0,545.6666666666666,545.6666666666666,Negotiation - 3x3 Conv Entropy,0.5,0.75,0.75,1,0.01
158,1.0,1.0,1.0,151.3,1.0,1.0,1.0,131.73333333333332,1.0,1.0,1.0,131.5,1.0,1.0,1.0,131.13333333333333,1.0,1.0,1.0,1.0,545.6666666666666,1.0,1.0,1.0,545.6666666666666,545.6666666666666,Negotiation - 3x3 Conv Entropy (Mean-Weighted),0.5,0.75,0.75,1,0.01
159,1.0,1.0,1.0,151.3,1.0,1.0,1.0,131.73333333333332,1.0,1.0,1.0,131.5,1.0,1.0,1.0,131.13333333333333,1.0,1.0,1.0,1.0,545.6666666666666,1.0,1.0,1.0,545.6666666666666,545.6666666666666,Negotiation - 3x3 Conv Entropy (Weighted),0.5,0.75,0.75,1,0.01
